"","Date","Close.Last","Volume","Open","High","Low","diff","norm"
"324","07/02/2020",228.34,"N/A",227.57,232.04,227.94,4.09999999999999,0.00718268017743052
"325","07/01/2020",231.06,"N/A",225.45,232.04,230.62,1.41999999999999,0.00172954055263906
"326","06/30/2020",225.16,"N/A",227.02,225.93,224.33,1.59999999999999,0.00209579619908029
"327","06/29/2020",227.17,"N/A",224.69,228.57,226.95,1.62,0.00213649127090712
"328","06/28/2020",224.63,"N/A",219.27,226.72,224.29,2.43000000000001,0.00378464167989259
"329","06/27/2020",219.27,"N/A",229.75,221.04,218.54,2.5,0.00392707443128639
"330","06/26/2020",229.74,"N/A",232.36,230.06,228.77,1.28999999999999,0.00146502258576486
"331","06/25/2020",232.61,"N/A",229.67,233.5,231.23,2.27000000000001,0.00345908110527819
"332","06/24/2020",228.94,"N/A",245.37,235.29,227.99,7.29999999999998,0.0136938916697188
"333","06/23/2020",244.92,"N/A",242.72,245.91,242.97,2.94,0.00482236601147602
"334","06/22/2020",242.79,"N/A",234.25,244.67,240.94,3.72999999999999,0.00642982134863468
"335","06/21/2020",234.19,"N/A",229.73,234.47,227.69,6.78,0.012635819802222
"336","06/20/2020",229.57,"N/A",230.37,230.21,228.75,1.46000000000001,0.00181093069629271
"337","06/19/2020",230.19,"N/A",227.79,230.96,228.78,2.18000000000001,0.00327595328205757
"338","06/18/2020",227.44,"N/A",233.63,231.51,226.97,4.53999999999999,0.00807797175762015
"339","06/17/2020",233.84,"N/A",233.11,234.69,233.07,1.62,0.00213649127090712
"340","06/16/2020",233.19,"N/A",233.23,235.64,232.34,3.29999999999998,0.00555487730435842
"341","06/15/2020",233.07,"N/A",225.95,233.66,228.99,4.66999999999999,0.00834248972449436
"342","06/14/2020",236.66,"N/A",235.65,238.48,234.14,4.34,0.00767102103935216
"343","06/13/2020",237.64,"N/A",235.72,238.48,237.39,1.09,0.00105807186749687
"344","06/12/2020",236.04,"N/A",233.6,237.92,235.82,2.09999999999999,0.00311317299475034
"345","06/11/2020",233.66,"N/A",248.21,234.19,228.62,5.56999999999999,0.0101737679567004
"346","06/10/2020",248.2,"N/A",243.89,249.77,247.81,1.96000000000001,0.00282830749196275
"347","06/09/2020",243.92,"N/A",243.19,244.71,243.49,1.22,0.00132258983437107
"348","06/08/2020",243.28,"N/A",244.09,249.45,240.18,9.26999999999998,0.0177023562446588
"349","06/07/2020",244.05,"N/A",243,245.15,243.25,1.90000000000001,0.00270622227648234
"350","06/06/2020",243.32,"N/A",240.57,244.05,240.63,3.42000000000002,0.0057990477353193
"351","06/05/2020",240.14,"N/A",243.11,241.36,238.38,2.98000000000002,0.00490375615512967
"352","06/04/2020",240.3,"N/A",238.05,246.41,238.5,7.91,0.0149350913604363
"353","06/03/2020",245.73,"N/A",235.81,246.41,243.31,3.09999999999999,0.00514792658609043
"354","06/02/2020",235.9,"N/A",247.23,238.6,235.43,3.16999999999999,0.00529035933748422
"355","06/01/2020",247.23,"N/A",238.77,248.75,245.8,2.94999999999999,0.0048427135473894
"356","05/31/2020",238.07,"N/A",232.45,245.33,235.85,9.48000000000002,0.0181296544988402
"357","05/30/2020",237.53,"N/A",222.64,245.33,235.85,9.48000000000002,0.0181296544988402
"358","05/29/2020",221.75,"N/A",221.71,221.75,218.86,2.88999999999999,0.00472062833190899
"359","05/28/2020",222.01,"N/A",206.43,224.52,220.12,4.40000000000001,0.00779310625483257
"360","05/27/2020",206.57,"N/A",201.73,208.61,206.36,2.25,0.00341838603345136
"361","05/26/2020",201.9,"N/A",204.52,202.35,200.85,1.5,0.0018923208399463
"362","05/25/2020",204.6,"N/A",202.37,204.9,202.85,2.05000000000001,0.00301143531518337
"363","05/24/2020",202.06,"N/A",208.59,203.14,198.57,4.56999999999999,0.00813901436536036
"364","05/23/2020",208.86,"N/A",209.86,209.63,206.07,3.56,0.00608391323810689
"365","05/22/2020",209.51,"N/A",197.45,211.03,207.35,3.68000000000001,0.00632808366906771
"366","05/21/2020",197.56,"N/A",209.28,199.9,196.68,3.22,0.00539209701705125
"367","05/20/2020",209.37,"N/A",213.01,211.58,209.23,2.35000000000002,0.00362186139258542
"368","05/19/2020",212.74,"N/A",210.38,214.65,212.61,2.03999999999999,0.00299108777926993
"369","05/18/2020",210.16,"N/A",215.04,215,210.16,4.84,0.0086883978350222
"370","05/17/2020",215.15,"N/A",201.48,215.99,207.01,8.98000000000002,0.0171122777031702
"371","05/16/2020",201.79,"N/A",198.65,202.48,199.77,2.70999999999998,0.00435437268546776
"372","05/15/2020",198.82,"N/A",199.58,199.68,193.48,6.20000000000002,0.0114556627192448
"373","05/14/2020",199.95,"N/A",199.12,204.02,197.65,6.37,0.0118015708297725
"374","05/13/2020",198.74,"N/A",190.8,200.78,196.91,3.87,0.00671468685142232
"375","05/12/2020",190.82,"N/A",188.49,191.38,189.42,1.96000000000001,0.00282830749196275
"376","05/11/2020",188.47,"N/A",188.6,189.12,185.72,3.40000000000001,0.00575835266349248
"377","05/10/2020",188.4,"N/A",212.72,210.19,183.15,27.04,0.0538599275627722
"378","05/09/2020",186.4,"N/A",213.81,210.19,183.15,27.04,0.0538599275627722
"379","05/08/2020",213.52,"N/A",213.12,214.5,209.67,4.83000000000001,0.00866805029910882
"380","05/07/2020",213,"N/A",206,216.44,211.21,5.22999999999999,0.00948195173564481
"381","05/06/2020",205.67,"N/A",206.76,207.92,197.36,10.56,0.0203271883774875
"382","05/05/2020",207.47,"N/A",206.07,208.74,202.21,6.53,0.012127131404387
"383","05/04/2020",206.33,"N/A",203.61,208.53,205,3.53,0.00602287063036668
